,University_Name,geometry.location.lat,geometry.location.lng,Academic_Year,Current_Training_Center_Name_En,Number_of_Trainees,Center_longitude,Center_latitude
7228,University Of Khartoum,15.6098211,32.5424286,2016,"Joint training program in the central region, Riyadh",1,46.675296,24.713552
7229,University Of Khartoum,15.6098211,32.5424286,2016,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7230,University Of Khartoum,15.6098211,32.5424286,2016,Maternity and Children Hospital in Medina,1,39.569184,24.524654
7231,Tishreen University,35.5226306,35.8072902,2018,King Abdulaziz Medical City for National Guard in Riyadh,2,46.675296,24.713552
7232,Tishreen University,35.5226306,35.8072902,2017,King Abdulaziz Medical City for National Guard in Riyadh,2,46.675296,24.713552
7233,Tishreen University,35.5226306,35.8072902,2020,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7234,Tishreen University,35.5226306,35.8072902,2019,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7235,Tishreen University,35.5226306,35.8072902,2017,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7236,Tishreen University,35.5226306,35.8072902,2017,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7237,Tishreen University,35.5226306,35.8072902,2018,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7238,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2016,Bahrain Defense Force Hospital in the Kingdom of Bahrain,2,50.5831,26.2167
7239,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2019,Bahrain Defense Force Hospital in the Kingdom of Bahrain,2,50.5831,26.2167
7240,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2017,Bahrain Defense Force Hospital in the Kingdom of Bahrain,2,50.5831,26.2167
7241,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2018,Bahrain Defense Force Hospital in the Kingdom of Bahrain,2,50.5831,26.2167
7242,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2021,Rashed Hospital in Dubai,2,55.28,25.252
7243,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2021,Medical City of King Saud University in Riyadh,1,46.675296,24.713552
7244,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2021,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7245,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2022,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7246,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2022,Medical City of King Saud University in Riyadh,1,46.675296,24.713552
7247,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2022,King Fahd University Hospital in Khobar,1,50.080072,26.182911
7248,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2020,Bahrain Defense Force Hospital in the Kingdom of Bahrain,1,50.5831,26.2167
7249,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2020,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7250,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2020,Rashed Hospital in Dubai,1,55.28,25.252
7251,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2019,Salmaniya Medical Complex in Manama,1,50.5831,26.2167
7252,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2019,Rashed Hospital in Dubai,1,55.28,25.252
7253,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2019,Medical City of King Saud University in Riyadh,1,46.675296,24.713552
7254,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2019,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7255,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2019,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7256,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2019,King Fahd University Hospital in Khobar,1,50.080072,26.182911
7257,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2017,King Fahd University Hospital in Khobar,1,50.080072,26.182911
7258,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2017,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7259,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2017,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7260,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2017,Medical City of King Saud University in Riyadh,1,46.675296,24.713552
7261,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2017,Salmaniya Medical Complex in Manama,1,50.5831,26.2167
7262,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2018,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7263,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2018,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7264,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2018,Medical City of King Saud University in Riyadh,1,46.675296,24.713552
7265,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2018,Rashed Hospital in Dubai,1,55.28,25.252
7266,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2018,Salmaniya Medical Complex in Manama,1,50.5831,26.2167
7267,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2018,King Fahd University Hospital in Khobar,1,50.080072,26.182911
7268,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2016,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7269,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2016,Salmaniya Medical Complex in Manama,1,50.5831,26.2167
7270,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2016,Medical City of King Saud University in Riyadh,1,46.675296,24.713552
7271,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2016,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7272,Royal College of Surgeons in Ireland - Bahrain,26.261768,50.59699269999999,2016,King Fahd University Hospital in Khobar,1,50.080072,26.182911
7273,University Of Gezira,14.3857952,33.5294074,2018,King Faisal Specialist Hospital and Research Center in Jeddah,2,39.192505,21.485811
7274,University Of Gezira,14.3857952,33.5294074,2018,King Khalid University Hospital in Riyadh,2,46.675296,24.713552
7275,University Of Gezira,14.3857952,33.5294074,2017,King Khalid University Hospital in Riyadh,2,46.675296,24.713552
7276,University Of Gezira,14.3857952,33.5294074,2019,Prince Sultan Center for Cardiac Diseases and Surgery in Riyadh,2,46.675296,24.713552
7277,University Of Gezira,14.3857952,33.5294074,2019,King Fahd Specialist Hospital in Dammam,2,50.088794,26.420683
7278,University Of Gezira,14.3857952,33.5294074,2020,King Fahd Specialist Hospital in Dammam,2,50.088794,26.420683
7279,University Of Gezira,14.3857952,33.5294074,2020,Prince Sultan Center for Cardiac Diseases and Surgery in Riyadh,2,46.675296,24.713552
7280,University Of Gezira,14.3857952,33.5294074,2021,Prince Sultan Center for Cardiac Diseases and Surgery in Riyadh,2,46.675296,24.713552
7281,University Of Gezira,14.3857952,33.5294074,2022,General Directorate of Health Affairs in Jazan Region,1,42.570567,16.889359
7282,University Of Gezira,14.3857952,33.5294074,2022,Prince Sultan Center for Cardiac Diseases and Surgery in Riyadh,1,46.675296,24.713552
7283,University Of Gezira,14.3857952,33.5294074,2021,King Fahd Specialist Hospital in Dammam,1,50.088794,26.420683
7284,University Of Gezira,14.3857952,33.5294074,2019,The program of the Ministry of Health in Al-Jouf,1,39.320624,29.887356
7285,University Of Gezira,14.3857952,33.5294074,2019,King Faisal Specialist Hospital and Research Center in Jeddah,1,39.192505,21.485811
7286,University Of Gezira,14.3857952,33.5294074,2019,King Abdulaziz Medical City for National Guard in Riyadh,1,46.675296,24.713552
7287,University Of Gezira,14.3857952,33.5294074,2019,General Directorate of Health Affairs in Jazan Region,1,42.570567,16.889359
7288,University Of Gezira,14.3857952,33.5294074,2020,King Abdulaziz Medical City for National Guard in Riyadh,1,46.675296,24.713552
7289,University Of Gezira,14.3857952,33.5294074,2020,The program of the Ministry of Health in Al-Jouf,1,39.320624,29.887356
7290,University Of Gezira,14.3857952,33.5294074,2016,General Directorate of Health Affairs in Jazan Region,1,42.570567,16.889359
7291,University Of Gezira,14.3857952,33.5294074,2017,General Directorate of Health Affairs in Jazan Region,1,42.570567,16.889359
7292,University Of Gezira,14.3857952,33.5294074,2017,King Abdulaziz Medical City for National Guard in Riyadh,1,46.675296,24.713552
7293,University Of Gezira,14.3857952,33.5294074,2017,King Abdulaziz University Hospital in Jeddah,1,39.192505,21.485811
7294,University Of Gezira,14.3857952,33.5294074,2017,King Faisal Specialist Hospital and Research Center in Jeddah,1,39.192505,21.485811
7295,University Of Gezira,14.3857952,33.5294074,2017,King Saud Medical City in Riyadh,1,46.675296,24.713552
7296,University Of Gezira,14.3857952,33.5294074,2018,Prince Sultan Center for Cardiac Diseases and Surgery in Riyadh,1,46.675296,24.713552
7297,University Of Gezira,14.3857952,33.5294074,2018,King Saud Medical City in Riyadh,1,46.675296,24.713552
7298,University Of Gezira,14.3857952,33.5294074,2018,General Directorate of Health Affairs in Jazan Region,1,42.570567,16.889359
7299,University Of Gezira,14.3857952,33.5294074,2018,King Abdulaziz Medical City for National Guard in Riyadh,1,46.675296,24.713552
7300,University Of Gezira,14.3857952,33.5294074,2018,King Abdulaziz University Hospital in Jeddah,1,39.192505,21.485811
7301,Al Neelain University,15.6025866,32.5145323,2018,Security Forces Hospital in Riyadh,2,46.675296,24.713552
7302,Al Neelain University,15.6025866,32.5145323,2017,Security Forces Hospital in Riyadh,2,46.675296,24.713552
7303,Al Neelain University,15.6025866,32.5145323,2019,Security Forces Hospital in Riyadh,1,46.675296,24.713552
7304,Al Neelain University,15.6025866,32.5145323,2018,Prince Sultan Military Medical City in Riyadh,1,46.675296,24.713552
7305,Al Neelain University,15.6025866,32.5145323,2017,Prince Sultan Military Medical City in Riyadh,1,46.675296,24.713552
7306,King Abdulaziz Medical City,24.7497654,46.856731,2019,King Abdulaziz Medical City for National Guard in Riyadh,2,46.675296,24.713552
7307,King Abdulaziz Medical City,24.7497654,46.856731,2021,King Abdulaziz Medical City for National Guard in Riyadh,2,46.675296,24.713552
7308,King Abdulaziz Medical City,24.7497654,46.856731,2020,King Abdulaziz Medical City for National Guard in Riyadh,2,46.675296,24.713552
7309,Buraydah Colleges,26.3765422,43.8086439,2019,King Fahd Hospital in Medina,2,39.569184,24.524654
7310,Buraydah Colleges,26.3765422,43.8086439,2018,King Fahd Hospital in Medina,2,39.569184,24.524654
7311,Buraydah Colleges,26.3765422,43.8086439,2018,Prince Sultan Cardiac Center in Buraidah,2,43.981812,26.359231
7312,Buraydah Colleges,26.3765422,43.8086439,2017,King Fahd Hospital in Medina,2,39.569184,24.524654
7313,Buraydah Colleges,26.3765422,43.8086439,2017,Prince Sultan Cardiac Center in Buraidah,2,43.981812,26.359231
7314,Buraydah Colleges,26.3765422,43.8086439,2020,King Fahd Hospital in Medina,2,39.569184,24.524654
7315,Buraydah Colleges,26.3765422,43.8086439,2019,University Hospitals of Riyadh Alam University in Riyadh,1,46.675296,24.713552
7316,Buraydah Colleges,26.3765422,43.8086439,2020,Dental Center in Hail,1,41.720824,27.51141
7317,Buraydah Colleges,26.3765422,43.8086439,2020,Dental clinics at the Dentistry Coolage at Dar Al Uloom University in Riyadh,1,46.675296,24.713552
7318,Buraydah Colleges,26.3765422,43.8086439,2021,Dental Center in Hail,1,41.720824,27.51141
7319,Buraydah Colleges,26.3765422,43.8086439,2021,Dental clinics at the Dentistry Coolage at Dar Al Uloom University in Riyadh,1,46.675296,24.713552
7320,Buraydah Colleges,26.3765422,43.8086439,2018,University Hospitals of Riyadh Alam University in Riyadh,1,46.675296,24.713552
7321,Buraydah Colleges,26.3765422,43.8086439,2017,University Hospitals of Riyadh Alam University in Riyadh,1,46.675296,24.713552
7322,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2019,King Faisal Specialist Hospital and Research Center in Riyadh,2,46.675296,24.713552
7323,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2018,King Faisal Specialist Hospital and Research Center in Riyadh,2,46.675296,24.713552
7324,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2018,King Fahd Specialist Hospital in Dammam,2,50.088794,26.420683
7325,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2017,King Faisal Specialist Hospital and Research Center in Riyadh,2,46.675296,24.713552
7326,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2017,King Fahd Specialist Hospital in Dammam,2,50.088794,26.420683
7327,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2020,King Saud Medical City in Riyadh,2,46.675296,24.713552
7328,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2022,Riyadh Second Health Cluster,1,46.675296,24.713552
7329,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2022,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7330,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2022,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7331,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2019,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7332,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2019,Azizia Maternity and Pediatric Hospital in Jeddah,1,39.192505,21.485811
7333,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2019,Dr. Soliman Fakeeh Hospital in Jeddah,1,39.192505,21.485811
7334,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2019,King Abdulaziz Medical City for National Guard in Riyadh,1,46.675296,24.713552
7335,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2019,King Fahd Specialist Hospital in Dammam,1,50.088794,26.420683
7336,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2019,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7337,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2019,King Saud Medical City in Riyadh,1,46.675296,24.713552
7338,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2019,Riyadh Second Health Cluster,1,46.675296,24.713552
7339,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2020,Dr. Soliman Fakeeh Hospital in Jeddah,1,39.192505,21.485811
7340,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2020,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7341,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2021,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7342,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2021,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7343,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2021,King Saud Medical City in Riyadh,1,46.675296,24.713552
7344,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2018,Azizia Maternity and Pediatric Hospital in Jeddah,1,39.192505,21.485811
7345,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2018,Dr. Soliman Fakeeh Hospital in Jeddah,1,39.192505,21.485811
7346,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2018,King Abdulaziz Medical City for National Guard in Riyadh,1,46.675296,24.713552
7347,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2018,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7348,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2018,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7349,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2018,Prince Sultan Military Medical City in Riyadh,1,46.675296,24.713552
7350,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2018,Riyadh Second Health Cluster,1,46.675296,24.713552
7351,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2018,University Hospitals of Riyadh Alam University in Riyadh,1,46.675296,24.713552
7352,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2016,Azizia Maternity and Pediatric Hospital in Jeddah,1,39.192505,21.485811
7353,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2016,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7354,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2016,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7355,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2016,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7356,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2016,Riyadh Second Health Cluster,1,46.675296,24.713552
7357,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2016,University Hospitals of Riyadh Alam University in Riyadh,1,46.675296,24.713552
7358,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2016,Dr. Soliman Fakeeh Hospital in Jeddah,1,39.192505,21.485811
7359,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2017,University Hospitals of Riyadh Alam University in Riyadh,1,46.675296,24.713552
7360,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2017,Riyadh Second Health Cluster,1,46.675296,24.713552
7361,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2017,Azizia Maternity and Pediatric Hospital in Jeddah,1,39.192505,21.485811
7362,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2017,Dr. Soliman Fakeeh Hospital in Jeddah,1,39.192505,21.485811
7363,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2017,King Abdulaziz Medical City for National Guard in Riyadh,1,46.675296,24.713552
7364,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2017,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7365,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2017,King Hamad University Hospital in Kingdom of Bahrain,1,50.5831,26.2167
7366,Hadhramout University Of Science & Technology,14.6080053,49.2345857,2017,Prince Sultan Military Medical City in Riyadh,1,46.675296,24.713552
7367,Shaqra University,25.1736417,45.1430879,2017,Prince Sultan Military Medical City in Riyadh,2,46.675296,24.713552
7368,Shaqra University,25.1736417,45.1430879,2018,Prince Sultan Military Medical City in Riyadh,2,46.675296,24.713552
7369,Shaqra University,25.1736417,45.1430879,2019,King Saud Medical City in Riyadh,1,46.675296,24.713552
7370,Shaqra University,25.1736417,45.1430879,2017,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7371,Shaqra University,25.1736417,45.1430879,2017,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7372,Shaqra University,25.1736417,45.1430879,2017,King Saud Medical City in Riyadh,1,46.675296,24.713552
7373,Shaqra University,25.1736417,45.1430879,2018,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7374,Shaqra University,25.1736417,45.1430879,2018,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7375,Shaqra University,25.1736417,45.1430879,2018,King Saud Medical City in Riyadh,1,46.675296,24.713552
7376,Al-Azhar University,30.0580481,31.31259399999999,2018,Prince Mohammed bin Abdulaziz Hospital in Riyadh,2,46.675296,24.713552
7377,Al-Azhar University,30.0580481,31.31259399999999,2017,Prince Mohammed bin Abdulaziz Hospital in Riyadh,2,46.675296,24.713552
7378,Al-Azhar University,30.0580481,31.31259399999999,2019,King Abdullah Medical City in the Holy Capital,1,39.857912,21.389082
7379,Al-Azhar University,30.0580481,31.31259399999999,2019,East Jeddah Hospital in Jeddah,1,39.192505,21.485811
7380,Al-Azhar University,30.0580481,31.31259399999999,2020,East Jeddah Hospital in Jeddah,1,39.192505,21.485811
7381,Al-Azhar University,30.0580481,31.31259399999999,2018,King Salman Hospital for North West Armed Forces in Tabuk,1,36.566191,28.383508
7382,Al-Azhar University,30.0580481,31.31259399999999,2018,Security Forces Hospital in Riyadh,1,46.675296,24.713552
7383,Al-Azhar University,30.0580481,31.31259399999999,2018,King Abdullah Medical City in the Holy Capital,1,39.857912,21.389082
7384,Al-Azhar University,30.0580481,31.31259399999999,2018,King Abdulaziz University Hospital in Jeddah,1,39.192505,21.485811
7385,Al-Azhar University,30.0580481,31.31259399999999,2018,East Jeddah Hospital in Jeddah,1,39.192505,21.485811
7386,Al-Azhar University,30.0580481,31.31259399999999,2017,King Abdulaziz University Hospital in Jeddah,1,39.192505,21.485811
7387,Al-Azhar University,30.0580481,31.31259399999999,2017,King Salman Hospital for North West Armed Forces in Tabuk,1,36.566191,28.383508
7388,Al-Azhar University,30.0580481,31.31259399999999,2017,Security Forces Hospital in Riyadh,1,46.675296,24.713552
7389,Kuwait University - Kuwait,29.3392377,47.9215043,2019,King Faisal Specialist Hospital and Research Center in Riyadh,2,46.675296,24.713552
7390,Kuwait University - Kuwait,29.3392377,47.9215043,2020,King Faisal Specialist Hospital and Research Center in Riyadh,2,46.675296,24.713552
7391,Kuwait University - Kuwait,29.3392377,47.9215043,2020,King Khalid Eye Specialist Hospital in Riyadh,1,46.675296,24.713552
7392,Kuwait University - Kuwait,29.3392377,47.9215043,2020,University Hospitals of Riyadh Alam University in Riyadh,1,46.675296,24.713552
7393,Kuwait University - Kuwait,29.3392377,47.9215043,2019,University Hospitals of Riyadh Alam University in Riyadh,1,46.675296,24.713552
7394,Kuwait University - Kuwait,29.3392377,47.9215043,2019,King Khalid University Hospital in Riyadh,1,46.675296,24.713552
7395,Kuwait University - Kuwait,29.3392377,47.9215043,2019,King Khalid Eye Specialist Hospital in Riyadh,1,46.675296,24.713552
7396,Kuwait University - Kuwait,29.3392377,47.9215043,2021,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7397,Kuwait University - Kuwait,29.3392377,47.9215043,2017,King Fahd University Hospital in Khobar,1,50.080072,26.182911
7398,Kuwait University - Kuwait,29.3392377,47.9215043,2017,King Khalid University Hospital in Riyadh,1,46.675296,24.713552
7399,Kuwait University - Kuwait,29.3392377,47.9215043,2018,King Faisal Specialist Hospital and Research Center in Riyadh,1,46.675296,24.713552
7400,Kuwait University - Kuwait,29.3392377,47.9215043,2018,King Khalid University Hospital in Riyadh,1,46.675296,24.713552
7401,University Of Karachi,24.9389017,67.1237318,2019,Al-Iman Hospital in Riyadh,2,46.675296,24.713552
7402,University Of Karachi,24.9389017,67.1237318,2020,Al-Iman Hospital in Riyadh,2,46.675296,24.713552
7403,University Of Karachi,24.9389017,67.1237318,2018,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7404,University Of Karachi,24.9389017,67.1237318,2018,Prince Sultan Military Medical City in Riyadh,1,46.675296,24.713552
7405,University Of Karachi,24.9389017,67.1237318,2018,Rashed Hospital in Dubai,1,55.28,25.252
7406,University Of Karachi,24.9389017,67.1237318,2019,Rashed Hospital in Dubai,1,55.28,25.252
7407,University Of Karachi,24.9389017,67.1237318,2019,Prince Sultan Military Medical City in Riyadh,1,46.675296,24.713552
7408,University Of Karachi,24.9389017,67.1237318,2020,Rashed Hospital in Dubai,1,55.28,25.252
7409,University Of Karachi,24.9389017,67.1237318,2017,King Fahad Medical City in Riyadh,1,46.675296,24.713552
7410,University Of Karachi,24.9389017,67.1237318,2017,Rashed Hospital in Dubai,1,55.28,25.252
7411,University Of Karachi,24.9389017,67.1237318,2016,Rashed Hospital in Dubai,1,55.28,25.252
7412,Mansoura University - Egypt,31.0448903,31.35368669999999,2018,General Directorate of Health Affairs in Aseer Region,2,42.511724,18.246468
7413,Mansoura University - Egypt,31.0448903,31.35368669999999,2021,The program of the Ministry of Health in Al-Kharj,2,47.324788,24.157604
7414,Mansoura University - Egypt,31.0448903,31.35368669999999,2022,The program of the Ministry of Health in Al-Kharj,1,47.324788,24.157604
7415,Mansoura University - Egypt,31.0448903,31.35368669999999,2022,Eastern Health Cluster,1,50.088794,26.420683
7416,Mansoura University - Egypt,31.0448903,31.35368669999999,2020,King Fahad Hospital in Hofuf,1,49.588765,25.380026
7417,Mansoura University - Egypt,31.0448903,31.35368669999999,2020,MOH Graduate Studies Program for Family Medicine,1,49.365315,21.91133
7418,Mansoura University - Egypt,31.0448903,31.35368669999999,2020,Maternity and Children Hospital in Dammam,1,50.088794,26.420683
7419,Mansoura University - Egypt,31.0448903,31.35368669999999,2020,Prince Sultan Military Medical City in Riyadh,1,46.675296,24.713552
7420,Mansoura University - Egypt,31.0448903,31.35368669999999,2020,The program of the Ministry of Health in Al-Kharj,1,47.324788,24.157604
7421,Mansoura University - Egypt,31.0448903,31.35368669999999,2021,Eastern Health Cluster,1,50.088794,26.420683
7422,Mansoura University - Egypt,31.0448903,31.35368669999999,2021,Prince Sultan Military Medical City in Riyadh,1,46.675296,24.713552
7423,Mansoura University - Egypt,31.0448903,31.35368669999999,2019,Maternity and Children Hospital in Dammam,1,50.088794,26.420683
7424,Mansoura University - Egypt,31.0448903,31.35368669999999,2019,MOH Graduate Studies Program for Family Medicine,1,49.365315,21.91133
7425,Mansoura University - Egypt,31.0448903,31.35368669999999,2019,King Fahad Hospital in Hofuf,1,49.588765,25.380026
7426,Mansoura University - Egypt,31.0448903,31.35368669999999,2019,Eastern Health Cluster,1,50.088794,26.420683
7427,Mansoura University - Egypt,31.0448903,31.35368669999999,2017,AlQatif Central Hospital,1,49.998236,26.576492
7428,Mansoura University - Egypt,31.0448903,31.35368669999999,2017,Eastern Health Cluster,1,50.088794,26.420683
7429,Mansoura University - Egypt,31.0448903,31.35368669999999,2017,General Directorate of Health Affairs in Aseer Region,1,42.511724,18.246468
7430,Mansoura University - Egypt,31.0448903,31.35368669999999,2017,King Fahad Hospital in Hofuf,1,49.588765,25.380026
7431,Mansoura University - Egypt,31.0448903,31.35368669999999,2017,MOH Graduate Studies Program for Family Medicine,1,49.365315,21.91133
7432,Mansoura University - Egypt,31.0448903,31.35368669999999,2017,Maternity and Children Hospital in Dammam,1,50.088794,26.420683
7433,Mansoura University - Egypt,31.0448903,31.35368669999999,2018,Maternity and Children Hospital in Dammam,1,50.088794,26.420683
7434,Mansoura University - Egypt,31.0448903,31.35368669999999,2018,MOH Graduate Studies Program for Family Medicine,1,49.365315,21.91133
7435,Mansoura University - Egypt,31.0448903,31.35368669999999,2018,King Fahad Hospital in Hofuf,1,49.588765,25.380026
7436,Mansoura University - Egypt,31.0448903,31.35368669999999,2018,AlQatif Central Hospital,1,49.998236,26.576492
7437,Mansoura University - Egypt,31.0448903,31.35368669999999,2018,Eastern Health Cluster,1,50.088794,26.420683
7438,Mansoura University - Egypt,31.0448903,31.35368669999999,2016,Eastern Health Cluster,1,50.088794,26.420683
7439,Mansoura University - Egypt,31.0448903,31.35368669999999,2016,General Directorate of Health Affairs in Aseer Region,1,42.511724,18.246468
7440,Mansoura University - Egypt,31.0448903,31.35368669999999,2016,King Fahad Hospital in Hofuf,1,49.588765,25.380026
7441,Mansoura University - Egypt,31.0448903,31.35368669999999,2016,MOH Graduate Studies Program for Family Medicine,1,49.365315,21.91133
7442,Mansoura University - Egypt,31.0448903,31.35368669999999,2016,Maternity and Children Hospital in Dammam,1,50.088794,26.420683
7443,Mansoura University - Egypt,31.0448903,31.35368669999999,2016,AlQatif Central Hospital,1,49.998236,26.576492
7444,University Of Science And Technology - Yemen,13.5976888,44.0619302,2020,Al-Iman Hospital in Riyadh,2,46.675296,24.713552
7445,University Of Science And Technology - Yemen,13.5976888,44.0619302,2022,General Directorate of Health Affairs in Najran Region,1,44.228944,17.565604
7446,University Of Science And Technology - Yemen,13.5976888,44.0619302,2022,King Fahd Specialist Hospital in Buraidah,1,43.981812,26.359231
